iter	RMSE
930	0.006790935244
931	0.006778635843
932	0.006767127937
933	0.006758966929
934	0.006744439272
935	0.00673300502
936	0.006718585542
937	0.006697862007
938	0.006683600002
939	0.006671391631
940	0.006657234354
941	0.006645907459
942	0.00663379862
943	0.006625784989
944	0.00661169133
945	0.006600414429
946	0.006592471098
947	0.006581290263
948	0.006567261528
949	0.006556166429
950	0.006542242477
951	0.006534337818
952	0.006523313572
953	0.006509477423
954	0.006489601691
955	0.006475916572
956	0.006464645456
957	0.006453506428
958	0.006439897251
959	0.006427880788
960	0.006414371841
961	0.006406540603
962	0.006393139779
963	0.006382359977
964	0.006374596624
965	0.006363907989
966	0.006350569416
967	0.006342873038
968	0.006332252329
969	0.006318998251
970	0.006308459026
971	0.006295304716
972	0.006287644695
973	0.006277172358
974	0.006264101514
975	0.006253380369
976	0.0062457823
977	0.006232792523
978	0.006222460328
979	0.006214926886
980	0.006202019736
981	0.006191752903
982	0.006178943257
983	0.006168755353
984	0.006154725538
985	0.006141984681
986	0.006131614422
987	0.006118968109
988	0.006107152575
989	0.006095480842
990	0.006082904669
991	0.006072839422
992	0.006061266203
993	0.00604761874
994	0.006035087006
995	0.006022670791
996	0.006012676186
997	0.006001245844
998	0.005989954388
999	0.005977586234
	0.00100786997
973	0.001004185069
974	0.001003056249
975	0.001001148322
976	0.0009983713394
977	0.0009968342879
978	0.0009953138293
979	0.0009938097591
980	0.0009901693358
981	0.0009867502422
982	0.0009856513433
983	0.0009837701516
984	0.0009801803877
985	0.0009783178626
986	0.0009768420708
987	0.0009753821264
988	0.0009718237836
989	0.0009703760103
990	0.0009676212192
991	0.0009641073063
992	0.0009622025041
993	0.0009588755529
994	0.0009569823607
995	0.0009551070236
996	0.0009533163288
997	0.0009506525396
998	0.0009492375976
999	0.0009478378032
990	0.0005242553121
991	0.0005218800901
992	0.0005208554944
993	0.0005192248843
994	0.0005176083789
995	0.0005164308092
996	0.0005148249244
997	0.0005136544395
998	0.0005126000969
999	0.0005110009646
